galaxy,radius_kpc,delta_v2,delta_sign,vobs,vbar,W,r_norm,radial_bin
NGC7331,21.41,-2897.280899999998,negative,238.0,244.0108212764344,-0.04866003646891643,0.5896447259708069,mid_disk
NGC7331,22.49,927.2484999999942,positive,240.0,238.0603946480809,0.016361451940444322,0.6193885981823188,outer_disk
NGC7331,23.48,2139.590299999996,positive,238.0,233.46179494726755,0.039255361387759355,0.6466538143762048,outer_disk
NGC7331,24.57,4222.944499999998,positive,237.0,227.91677318705612,0.0812948059164954,0.6766730928118975,outer_disk
NGC7331,25.65,5984.508700000006,positive,236.0,222.9607393690647,0.12038481533142029,0.7064169650234094,outer_disk
NGC7331,26.74,8967.734199999999,positive,238.0,218.34895419946488,0.18809640498312677,0.7364362434591021,outer_disk
NGC7331,27.82,11413.9775,positive,239.0,213.79200756810343,0.24972043409740818,0.7661801156706142,outer_disk
NGC7331,28.91,13356.9133,positive,239.0,209.1986775770822,0.305202605770361,0.7961993941063068,outer_disk
NGC7331,29.89,15988.517500000002,positive,241.0,205.16452544238732,0.37984258828164874,0.823189204076012,edge
NGC7331,30.98,15322.379499999995,positive,236.0,200.93188024800844,0.3795146263882872,0.8532084825117047,edge
NGC7331,32.06,16808.697400000005,positive,236.0,197.1986374192276,0.4322412786738263,0.8829523547232168,edge
NGC7331,33.15,19526.8798,positive,239.0,193.8920323272723,0.519413134184744,0.9129716331589093,edge
NGC7331,34.23,19764.677600000003,positive,237.0,190.79916771306944,0.5429211779533082,0.9427155053704213,edge
NGC7331,35.32,22812.79729999999,positive,241.0,187.79830324047128,0.6468375350468308,0.972734783806114,edge
NGC7331,36.31,22766.2386,positive,238.0,184.0591247398509,0.6720113035567931,1.0,edge
NGC7793,0.11,-659.0854,negative,9.1,27.237756882680337,-0.8883804913738513,0.01397712833545108,core
NGC7793,0.14,-585.2706000000001,negative,17.6,29.917062021528785,-0.6539112740949863,0.017789072426937738,core
NGC7793,0.17,-672.5148999999999,negative,19.3,32.32653553970793,-0.6435519106178352,0.021601016518424398,core
NGC7793,0.21,-654.1668999999996,negative,24.8,35.62593016329538,-0.5154139171477873,0.026683608640406607,core
NGC7793,0.24,-543.0279999999998,negative,30.0,37.98720837334589,-0.3763114783635521,0.030495552731893263,core
NGC7793,0.28,-429.8589000000002,negative,35.0,40.67995698129486,-0.2597556202525787,0.035578144853875476,core
NGC7793,0.32,-400.4525000000003,negative,38.3,43.212758532637096,-0.2144504824369393,0.04066073697585769,core
NGC7793,0.35,-206.7756999999997,negative,42.7,45.056250398807045,-0.10185665419596997,0.044472681067344345,core
NGC7793,0.39,-32.97849999999971,negative,47.0,47.3495353725884,-0.014709552299453234,0.04955527318932656,core
NGC7793,0.42,87.49749999999949,positive,49.8,48.91362284681028,0.036570928207126714,0.053367217280813214,core
NGC7793,0.46,121.05110000000012,positive,52.2,51.02733483144108,0.04649036640412751,0.05844980940279543,core
NGC7793,0.49,81.45109999999977,positive,53.4,52.63182402311362,0.029403573267462433,0.062261753494282084,core
NGC7793,0.53,-25.840099999998984,negative,54.6,54.83612039522854,-0.008593315311163105,0.0673443456162643,core
NGC7793,0.56,-86.05729999999949,negative,55.5,56.26995023989269,-0.027179073869424964,0.07115628970775095,core
NGC7793,0.6,-194.46780000000035,negative,55.9,57.61317384071112,-0.058587383074715935,0.07623888182973317,core
NGC7793,0.63,-32.39340000000038,negative,58.3,58.57715766405878,-0.00944060755809339,0.08005082592121981,core
NGC7793,0.66,-40.57900000000063,negative,59.3,59.64116866728887,-0.011407987868663956,0.08386277001270648,core
NGC7793,0.7,-197.2244999999998,negative,59.5,61.13488774832256,-0.0527694570223823,0.08894536213468869,core
NGC7793,0.87,-885.1905000000002,negative,59.1,66.16646053704248,-0.20219058906000584,0.11054637865311309,core
NGC7793,1.05,-948.0441,negative,62.6,69.76248347070222,-0.19479808114733854,0.13341804320203304,core
NGC7793,1.22,-959.9656000000004,negative,65.6,72.54878083055566,-0.182387652399844,0.15501905972045743,core
NGC7793,1.4,-743.915,negative,70.7,75.77865794536085,-0.12954763727044677,0.17789072426937738,core
NGC7793,1.57,-843.9299999999985,negative,73.9,79.40491168687237,-0.1338479399347197,0.1994917407878018,core
NGC7793,1.75,-780.502199999999,negative,78.5,83.32317924803397,-0.11241971159506445,0.22236340533672172,inner_disk
NGC7793,1.92,-1008.6449999999986,negative,82.4,88.30857829225879,-0.12933990989183028,0.2439644218551461,inner_disk
NGC7793,2.1,-1118.2179999999998,negative,87.1,93.2985959165517,-0.12846246847079507,0.2668360864040661,inner_disk
NGC7793,2.27,-1398.6099999999997,negative,89.6,97.09155473057376,-0.14836577109656857,0.2884371029224905,inner_disk
NGC7793,2.45,-565.5524999999998,negative,94.9,97.83436257266666,-0.05908674785334158,0.31130876747141045,inner_disk
NGC7793,2.62,82.75269999999728,positive,98.1,97.67731210470528,0.008673507777964275,0.33290978398983484,inner_disk
NGC7793,2.79,188.5929999999989,positive,99.3,98.34580316414116,0.019499070347833415,0.3545108005082592,inner_disk
NGC7793,2.97,-116.40520000000106,negative,98.6,99.18853361150168,-0.011831762455819498,0.3773824650571792,inner_disk
NGC7793,3.16,298.1474999999991,positive,101.0,99.51307703010696,0.030107234253968652,0.40152477763659467,mid_disk
NGC7793,3.33,799.3514999999989,positive,103.0,99.04366966141754,0.08148625304973962,0.42312579415501905,mid_disk
NGC7793,3.51,1760.2131000000008,positive,107.0,98.4316356665884,0.18167528279520742,0.445997458703939,mid_disk
NGC7793,3.68,3410.207600000001,positive,114.0,97.90706001101248,0.3557564630754993,0.4675984752223634,mid_disk
NGC7793,3.85,3141.5531999999985,positive,112.0,96.966214734824,0.3341208162964558,0.4891994917407878,mid_disk
NGC7793,4.03,3787.6775,positive,114.0,95.96000468945384,0.4113319771326427,0.5120711562897078,mid_disk
NGC7793,4.2,4481.755500000001,positive,116.0,94.7324891470714,0.4994019830861529,0.5336721728081322,mid_disk
NGC7793,4.38,4280.865099999999,positive,114.0,93.35488685655402,0.49119894862442093,0.556543837357052,mid_disk
NGC7793,4.73,4669.180700000001,positive,114.0,91.25140711243854,0.560740005490452,0.6010165184243965,outer_disk
NGC7793,5.25,3979.017499999999,positive,109.0,88.89309590738755,0.5035467365309906,0.6670902160101652,outer_disk
NGC7793,5.78,4233.516799999999,positive,107.0,84.94400037671878,0.586726721226376,0.7344345616264295,outer_disk
NGC7793,6.3,4316.2486,positive,105.0,81.90696795755535,0.6433758448703287,0.8005082592121981,edge
NGC7793,6.82,3870.3163,positive,101.0,79.56559369476231,0.6113583434913988,0.866581956797967,edge
NGC7793,7.35,3087.5319,positive,94.5,76.43767461141135,0.5284410178885748,0.9339263024142312,edge
NGC7793,7.87,2807.2127,positive,90.8,73.73891306494828,0.516275904967042,1.0,edge
NGC7814,0.63,-50527.62060000002,negative,265.0,347.4947778024873,-0.4184391224715168,0.03225806451612903,core
NGC7814,1.72,-33563.90590000001,negative,250.0,309.9417782423015,-0.34939143464496597,0.08806963645673323,core
NGC7814,2.79,-21861.213600000003,negative,233.0,275.9532815532368,-0.2870801349925564,0.14285714285714285,core
NGC7814,3.91,-12034.796100000009,negative,230.0,254.82306822577897,-0.18533662724475714,0.20020481310803892,inner_disk
NGC7814,5.03,-4522.900099999999,negative,228.0,237.71180050641155,-0.0800415540756234,0.257552483358935,inner_disk
NGC7814,6.14,2878.326199999996,positive,228.0,221.59800044224227,0.05861494155895272,0.3143881208397337,inner_disk
NGC7814,7.26,8428.858700000004,positive,227.0,207.60573522906344,0.19556452591026668,0.37173579109062976,inner_disk
NGC7814,8.37,12291.939499999991,positive,226.0,196.93669160418025,0.3169327641699608,0.4285714285714285,mid_disk
NGC7814,9.5,14672.456299999998,positive,223.0,187.23392774815147,0.4185368764690854,0.4864311315924219,mid_disk
NGC7814,10.65,16079.247700000004,positive,219.0,178.55461993462953,0.5043401488317819,0.5453149001536098,mid_disk
NGC7814,11.74,17396.193100000004,positive,216.0,171.0549820964008,0.5945423071127651,0.601126472094214,outer_disk
NGC7814,12.82,18910.2334,positive,214.0,163.9687976415025,0.7033548152575274,0.6564260112647209,outer_disk
NGC7814,14.01,21270.3671,positive,214.0,156.60661831480814,0.8672708747915736,0.717357910906298,outer_disk
NGC7814,15.09,22989.4494,positive,214.0,151.01837835177545,1.0080195731133492,0.7726574500768049,outer_disk
NGC7814,16.18,24441.4454,positive,214.0,146.13197665124494,1.144554211399942,0.828469022017409,edge
NGC7814,17.36,25926.4816,positive,214.0,140.95927922630705,1.3048369405873472,0.8888888888888888,edge
NGC7814,18.44,27120.833,positive,214.0,136.65711470684576,1.452240453860466,0.9441884280593958,edge
NGC7814,19.53,28172.2678,positive,214.0,132.75440557661352,1.598541527997118,1.0,edge
PGC51017,0.33,278.2084,positive,20.5,11.918120657217733,1.958640285662791,0.09090909090909091,core
PGC51017,0.99,-114.65250000000007,negative,19.9,22.59784281740184,-0.22451717132156773,0.2727272727272727,inner_disk
PGC51017,1.65,-184.0169,negative,19.3,23.59039847056425,-0.33066418403796966,0.45454545454545453,mid_disk
PGC51017,2.31,-140.54759999999987,negative,18.8,22.22583181795453,-0.28451645344943866,0.6363636363636364,outer_disk
PGC51017,2.97,-108.41410000000012,negative,18.2,20.967930274588383,-0.24658953481839496,0.8181818181818182,edge
PGC51017,3.63,-76.99999999999994,negative,18.3,20.29507329378241,-0.18694311588045343,1.0,edge
UGC00128,1.25,295.5259000000003,positive,34.1,29.44968760445516,0.34074866586393127,0.023255813953488372,core
UGC00128,3.75,3712.6046000000015,positive,78.4,49.3351335257137,1.5253379745577926,0.06976744186046512,core
UGC00128,6.25,6785.0667,positive,96.9,51.03472641251249,2.605088846094438,0.11627906976744186,core
UGC00128,8.76,8880.9742,positive,108.0,52.7543912864133,3.1911217639448406,0.16297674418604652,core
UGC00128,11.25,9714.0662,positive,113.0,55.27145556252341,3.1797959746296303,0.20930232558139536,inner_disk
UGC00128,13.74,9440.8819,positive,114.0,59.62481111081192,2.655574761356029,0.2556279069767442,inner_disk
UGC00128,16.22,10770.015,positive,121.0,62.2172403759601,2.782241470840109,0.3017674418604651,inner_disk
UGC00128,18.71,11905.7382,positive,126.0,63.01001348992079,2.9987287488195364,0.348093023255814,inner_disk
UGC00128,21.3,12355.5696,positive,128.0,63.46991728370221,3.0670927317001677,0.39627906976744187,inner_disk
UGC00128,23.79,12527.6895,positive,129.0,64.13509569650614,3.0456464446338294,0.4426046511627907,mid_disk
UGC00128,26.28,12596.9375,positive,129.0,63.59294379095845,3.1149215671122783,0.48893023255813955,mid_disk
UGC00128,28.77,13040.0156,positive,131.0,64.19489387794016,3.1642962783358275,0.5352558139534883,mid_disk
UGC00128,31.25,13198.0236,positive,131.0,62.95217549854811,3.330331111737127,0.5813953488372093,mid_disk
UGC00128,33.74,13539.59,positive,131.0,60.17815218166805,3.738761973927284,0.6277209302325581,outer_disk
UGC00128,36.23,12705.1251,positive,127.0,58.51388638605369,3.710744542681744,0.674046511627907,outer_disk
UGC00128,38.82,12570.4711,positive,126.0,57.493729223281385,3.802862259047259,0.7222325581395349,outer_disk
UGC00128,41.31,13760.1051,positive,130.0,56.03476510167594,4.382345759407426,0.7685581395348837,outer_disk
UGC00128,43.8,14498.1635,positive,132.0,54.09100202436631,4.955219985805768,0.8148837209302325,edge
UGC00128,46.28,15223.3835,positive,134.0,52.27443447805055,5.570991575290568,0.8610232558139536,edge
UGC00128,48.77,14109.887,positive,129.0,50.31016795837597,5.574578061113826,0.9073488372093024,edge
UGC00128,51.26,15056.44,positive,132.0,48.65757906020397,6.359475578232442,0.9536744186046511,edge
UGC00128,53.75,13389.1116,positive,125.0,47.28518161115594,5.988273654445366,1.0,edge
UGC00191,0.62,415.4938999999999,positive,29.9,21.87501085714016,0.868296594409258,0.06212424849699399,core
UGC00191,0.87,370.93499999999983,positive,34.4,28.50307001008839,0.45657753023355974,0.08717434869739478,core
UGC00191,1.12,1108.3849999999995,positive,46.3,32.17615576789745,1.0705878943886094,0.11222444889779559,core
UGC00191,1.37,1276.4059999999995,positive,49.8,34.693428772607646,1.0604602395744882,0.1372745490981964,core
UGC00191,1.62,2007.5519,positive,57.6,36.196796819608224,1.5322389626502841,0.1623246492985972,core
UGC00191,2.3,3407.9547999999995,positive,71.3,40.93574477153188,2.033707234890095,0.23046092184368736,inner_disk
UGC00191,4.97,3574.6105000000007,positive,76.65,47.96469534980911,1.5537650416497872,0.4979959919839679,mid_disk
UGC00191,7.45,4095.4927,positive,81.0,49.6538749746684,1.6611156251697161,0.7464929859719439,outer_disk
UGC00191,9.98,4873.620499999999,positive,83.85,46.44568871273199,2.2592323296566565,1.0,edge
UGC00634,4.51,2588.4208000000003,positive,69.75,47.714166659389534,1.136946933722597,0.25041643531371455,inner_disk
UGC00634,9.01,6805.976700000001,positive,97.7,52.33844953760094,2.4845557826481555,0.5002776235424764,mid_disk
UGC00634,13.51,9004.853500000001,positive,108.0,51.56691284147229,3.386369837088706,0.7501388117712381,outer_disk
UGC00634,18.01,9440.9787,positive,107.5,45.99207866578766,4.4632471967071075,1.0,edge
UGC00731,0.91,814.3676,positive,29.6,7.860814207192535,13.179089985176171,0.08340971585701192,core
UGC00731,1.81,1827.6072,positive,44.6,12.710342245588826,11.312754715486205,0.16590284142988085,core
UGC00731,2.73,2328.1859,positive,50.4,14.559330341743058,10.983350796158586,0.25022914757103576,inner_disk
UGC00731,3.64,2843.6444,positive,56.8,19.560051124677564,7.43250680352832,0.33363886342804766,inner_disk
UGC00731,4.55,3215.5440000000003,positive,60.7,21.655161047657906,6.856960076426707,0.41704857928505956,mid_disk
UGC00731,5.45,3630.7194,positive,64.7,23.56630221311778,6.537471374970155,0.49954170485792854,mid_disk
UGC00731,6.36,3867.9947,positive,68.0,27.495550549134308,5.116359237164079,0.5829514207149404,mid_disk
UGC00731,7.28,3994.0971,positive,71.5,33.43879333947324,3.5720491356772404,0.6672777268560953,outer_disk
UGC00731,8.19,4039.6931,positive,73.4,36.71330685187593,2.9971009006898233,0.7506874427131072,outer_disk
UGC00731,9.09,4072.79,positive,74.0,37.45944473694185,2.902480740587652,0.8331805682859762,edge
UGC00731,10.0,3976.9910999999993,positive,73.8,38.33339144923131,2.706450765317528,0.916590284142988,edge
UGC00731,10.91,4018.5386000000008,positive,73.9,37.98251439807533,2.7854843452223434,1.0,edge
UGC00891,1.48,154.35890000000006,positive,24.35,20.941910132554764,0.3519646865357729,0.20027063599458728,inner_disk
UGC00891,2.97,1172.8007999999998,positive,43.55,26.90356296106521,1.620334409272595,0.401894451962111,mid_disk
UGC00891,4.45,2047.0945,positive,54.15,29.751100819969672,2.3127666281035055,0.6021650879566983,outer_disk
UGC00891,5.94,2810.9612,positive,60.15,28.408824333294756,3.482958729405064,0.803788903924222,edge
UGC00891,7.39,3348.9812,positive,63.75,26.741004094835333,4.683357263013311,1.0,edge
UGC01230,0.78,-60.736399999999946,negative,19.8,21.27854318321628,-0.13414215051844564,0.021346469622331693,core
UGC01230,2.35,1339.5564,positive,55.4,41.58850321903879,0.7744875184117331,0.06431308155446087,core
UGC01230,3.91,5567.0935,positive,88.5,47.59366029210193,2.4577081097928555,0.10700602079912426,core
UGC01230,5.48,8136.9622,positive,105.0,53.7404670616101,2.817470810111973,0.14997263273125344,core
UGC01230,7.03,8008.8182,positive,106.0,56.80828988800842,2.4816755597716873,0.19239189928845102,core
UGC01230,8.6,7213.8351,positive,103.0,58.26804355733939,2.1247377704688217,0.23535851122058019,inner_disk
UGC01230,13.27,8253.126199999999,positive,109.0,60.23183377583651,2.274920974373474,0.36316365626710456,inner_disk
UGC01230,14.85,9044.5595,positive,113.0,61.02819430394447,2.4284344185388385,0.4064039408866995,mid_disk
UGC01230,25.8,7391.3094,positive,105.0,60.28010119434108,2.034105325313057,0.7060755336617406,outer_disk
UGC01230,32.01,7558.6983,positive,103.0,55.22953648185,2.4780166171759337,0.8760262725779967,edge
UGC01230,36.54,8066.6079,positive,103.0,50.42213898675858,3.1728417894313,1.0,edge
UGC01281,0.08,-34.484399999999994,negative,1.41,6.0392466417592185,-0.9454904380012337,0.01603206412825651,core
UGC01281,0.23,-26.933399999999995,negative,4.46,6.842879510849215,-0.5751927389215162,0.04609218436873747,core
UGC01281,0.38,30.287600000000005,positive,7.71,5.399675916200897,1.0387940939413172,0.07615230460921843,core
UGC01281,0.54,48.50319999999999,positive,11.0,8.514505270419416,0.6690391851778282,0.10821643286573146,core
UGC01281,0.69,85.15069999999997,positive,14.2,10.793020893151278,0.7309744328449048,0.1382765531062124,core
UGC01281,0.84,130.53019999999998,positive,17.2,12.857285872220466,0.7896095694266159,0.16833667334669336,core
UGC01281,1.0,188.02939999999995,positive,20.2,14.832754295814382,0.85463791290056,0.2004008016032064,inner_disk
UGC01281,1.15,266.5494,positive,23.2,16.483039768198097,0.9810770045043885,0.23046092184368736,inner_disk
UGC01281,1.3,413.6348,positive,26.4,16.832266632869143,1.4599294379744554,0.2605210420841683,inner_disk
UGC01281,1.46,534.0815,positive,29.3,18.011343647823725,1.6463240019913161,0.2925851703406813,inner_disk
UGC01281,1.61,616.4355,positive,31.6,19.54800501329995,1.6131797359237634,0.3226452905811623,inner_disk
